yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
36432023,3643,2023,GA0370000,GA0370000,,N,N,,I,COOK,COOK CO SO ADEL,Cook,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,8888,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,29,8,37,6,8,14,3.9,5.7,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-12-01,N,COOK,Not Specified,Y,Y,Y
36472023,3647,2023,GA0380000,GA0380000,,N,N,,I,COWETA,COWETA CO SO NEWNAN,Coweta,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,101136,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,180,38,218,21,57,78,2.0,2.9,2018-01-01,2018-12-01,2018-12-01,2019-03-01,2019-03-01,2019-03-01,N,COWETA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36482023,3648,2023,GA0380100,GA0380100,,N,N,,I,NEWNAN,NEWNAN PD,Newnan,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,45324,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,79,6,85,6,14,20,1.9,2.3,2018-01-01,2019-07-01,2019-07-01,2020-01-01,2020-01-01,2020-01-01,N,COWETA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36492023,3649,2023,GA0380200,GA0380200,,N,N,,I,GRANTVILLE,GRANTVILLE PD,Grantville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3320,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,1,2,4.2,4.5,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,COWETA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36502023,3650,2023,GA0380300,GA0380300,,N,N,,I,SENOIA,SENOIA PD,Senoia,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,6007,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,0,17,1,3,4,3.0,3.5,2018-01-01,2021-10-01,2021-12-01,2022-02-01,2021-12-01,2021-12-01,N,COWETA,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36512023,3651,2023,GA0390000,GA0390000,,N,N,,I,CRAWFORD,CRAWFORD CO SO KNOXVILLE,Crawford,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,11419,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,11,4,15,2,13,15,1.1,2.6,2018-01-01,2019-09-01,2019-09-01,2020-09-01,2020-07-01,2020-07-01,N,CRAWFORD,"Macon-Bibb County, GA",Y,Y,Y
36532023,3653,2023,GA0400000,GA0400000,,N,N,,I,CRISP,CRISP CO SO CORDELE,Crisp,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,9790,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,41,8,49,15,35,50,5.7,10.1,2018-01-01,2018-09-01,2018-09-01,2020-09-01,2020-09-01,2020-09-01,N,CRISP,Not Specified,Y,Y,Y
36542023,3654,2023,GA0400100,GA0400100,,N,N,,I,CORDELE,CORDELE PD,Cordele,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,9788,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,2,18,3,10,13,1.9,3.2,2018-01-01,2019-10-01,2019-10-01,2020-08-01,2020-05-01,2020-05-01,N,CRISP,Not Specified,Y,Y,Y
36582023,3658,2023,GA0420000,GA0420000,,N,N,,I,DAWSON,DAWSON CO SO DAWSONVILLE,Dawson,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,31870,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,78,11,89,8,26,34,2.7,3.9,2018-01-01,2019-09-01,2019-09-01,2020-03-01,2020-03-01,2021-06-01,N,DAWSON,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36602023,3660,2023,GA0430000,GA0430000,,N,N,,I,DECATUR,DECATUR COUNTY SHERIFF'S OFFICE,Decatur,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,14282,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,29,16,45,0,18,18,2.0,4.4,2018-01-01,2019-10-01,2019-10-01,2020-02-01,2020-02-01,2020-02-01,N,DECATUR,Not Specified,Y,Y,Y
36612023,3661,2023,GA0430100,GA0430100,,N,N,,I,BAINBRIDGE,BAINBRIDGE PD,Bainbridge,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,14142,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,41,3,44,4,3,7,3.2,3.6,2018-01-01,2019-09-01,2019-09-01,2019-12-01,2019-12-01,2019-12-01,N,DECATUR,Not Specified,Y,Y,Y
36622023,3662,2023,GA0430200,GA0430200,,N,N,,I,ATTAPULGUS,ATTAPULGUS PD,Attapulgus,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,445,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2018-01-01,2018-01-01,,,,N,DECATUR,Not Specified,Y,Y,Y
36642023,3664,2023,GA0430400,GA0430400,,N,N,,I,DECATUR COUNTY SCHOOLS,DECATUR CO SCHOOL POLICE DEPARTMENT,Decatur County Schools,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,1,7,2,0,2,0,0,2018-01-01,2019-08-01,2019-08-01,2020-07-01,2020-07-01,2020-07-01,N,DECATUR,Not Specified,Y,Y,Y
36652023,3665,2023,GA0440000,GA0440000,,N,N,,I,DEKALB,DEKALB COUNTY SHERIFF'S OFFICE,DeKalb,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,144,46,190,149,150,299,0,0,2018-01-01,2020-12-01,2021-04-01,2022-02-01,2021-04-01,2021-04-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36662023,3666,2023,GA0440100,GA0440100,,N,N,,I,DECATUR,DECATUR PD,Decatur,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,24068,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,0,31,3,11,14,1.4,1.9,2018-01-01,2019-10-01,2019-10-01,2020-07-01,2020-07-01,2020-07-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36672023,3667,2023,GA0440200,GA0440200,,N,N,,I,DEKALB COUNTY POLICE DEP,DE KALB COUNTY PD DECATUR,DeKalb County Police Department,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,520332,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,414,41,455,110,175,285,1.0,1.4,2018-01-01,2018-01-01,2018-01-01,2020-07-01,2020-07-01,2020-07-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36692023,3669,2023,GA0440400,GA0440400,,N,N,,I,CHAMBLEE,CHAMBLEE PD,Chamblee,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,29702,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,53,3,56,9,16,25,2.1,2.7,2018-01-01,2020-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36702023,3670,2023,GA0440500,GA0440500,,N,N,,I,CLARKSTON,CLARKSTON PD,Clarkston,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,14442,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,14,0,14,1,1,2,1.0,1.1,2018-01-01,2019-08-01,2019-08-01,2019-11-01,2019-11-01,2022-06-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36712023,3671,2023,GA0440600,GA0440600,,N,N,,I,DORAVILLE,DORAVILLE PD,Doraville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,11028,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,41,6,47,7,11,18,4.4,5.9,2018-01-01,2019-09-01,2019-09-01,2021-02-01,2021-02-01,2021-02-01,N,"DEKALB, GWINNETT","Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36722023,3672,2023,GA0440700,GA0440700,,N,N,,I,LITHONIA,LITHONIA PD,Lithonia,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2587,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,1,1,2,3.1,3.5,2018-01-01,2019-05-01,2019-05-01,2020-05-01,2020-05-01,2020-05-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36742023,3674,2023,GA0440900,GA0440900,,N,N,,I,STONE MOUNTAIN,STONE MOUNTAIN PD,Stone Mountain,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,6590,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,6,1,7,2.7,2.9,2018-01-01,2019-08-01,2019-08-01,2020-01-01,2020-01-01,2020-01-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36762023,3676,2023,GA0441100,GA0441100,,N,N,,I,STONE MOUNTAIN PARK,STONE MOUNTAIN PARK PD STONE MOUNTAIN,Stone Mountain Park,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,14,1,15,1,2,3,0,0,2018-01-01,2019-09-01,2019-09-01,2019-10-01,2019-10-01,2019-10-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36772023,3677,2023,GA044139E,GA0441300,,N,N,,I,AGNES SCOTT COLLEGE,AGNES SCOTT COLLEGE DEPT PUB SFTY DECATUR,Agnes Scott College,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2018-01-01,2020-01-01,2020-01-01,2021-02-01,2021-02-01,2021-02-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36782023,3678,2023,GA044149E,GA0441400,,N,N,,I,EMORY UNIVERSITY,DORAVILLE MARSHALS OFFICE,Emory University,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,University or College,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,37,9,46,10,20,30,0,0,2018-01-01,2019-08-01,2019-08-01,2020-01-01,2020-01-01,2020-01-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36812023,3681,2023,GA0447100,GA0447100,,N,N,,I,DUNWOODY,DUNWOODY POLICE DEPARTMENT,Dunwoody ,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,52505,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,52,1,53,6,12,18,1.1,1.4,2018-01-01,2018-01-01,2018-01-01,2019-06-01,2019-06-01,2019-06-01,N,DEKALB,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
36822023,3682,2023,GA0450000,GA0450000,,N,N,,I,DODGE,DODGE CO SO EASTMAN,Dodge,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,13869,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,23,14,37,1,15,16,1.7,3.8,2018-01-01,2019-10-01,2019-10-01,2020-06-01,2020-06-01,2020-06-01,N,DODGE,Not Specified,Y,Y,Y
36832023,3683,2023,GA0450100,GA0450100,,N,N,,I,EASTMAN,EASTMAN PD,Eastman,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5597,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,1,3,4,2.0,2.5,2018-01-01,2019-09-01,2019-09-01,2020-01-01,2020-01-01,2020-01-01,N,DODGE,Not Specified,Y,Y,Y
36922023,3692,2023,GA0470000,GA0470000,,N,N,,I,DOUGHERTY,DOUGHERTY CO SO ALBANY,Dougherty,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,49,51,100,82,25,107,0,0,2018-01-01,2019-10-01,2019-10-01,2019-12-01,2019-12-01,2019-12-01,N,DOUGHERTY,"Albany, GA",Y,Y,Y
36932023,3693,2023,GA0470100,GA0470100,,N,N,,I,ALBANY,ALBANY PD,Albany,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,66281,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,77,17,94,36,36,72,1.7,2.5,2018-01-01,2019-05-01,2019-05-01,2019-08-01,2019-08-01,2019-08-01,N,DOUGHERTY,"Albany, GA",Y,Y,Y
36942023,3694,2023,GA0470200,GA0470200,,N,N,,I,DOUGHERTY COUNTY POL DPT,DOUGHERTY COUNTY PD ALBANY,Dougherty County Police Department,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,15790,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,22,1,23,6,8,14,1.8,2.3,2018-01-01,2019-09-01,2019-09-01,2019-10-01,2019-10-01,2020-01-01,N,DOUGHERTY,"Albany, GA",Y,Y,Y
36972023,3697,2023,GA0470500,GA0470500,,N,N,,I,DOUGHERTY CO BOARD OF ED,DOUGHERTY CO BRD EDUC DEPT SAFETY & SEC ALBANY,Dougherty County Board of Education,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,Other,0,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,12,4,16,6,1,7,0,0,2018-01-01,2019-07-01,2019-07-01,2020-05-01,2020-05-01,2020-05-01,N,DOUGHERTY,"Albany, GA",Y,Y,Y
37002023,3700,2023,GA0480000,GA0480000,,N,N,,I,DOUGLAS,DOUGLAS CO SO DOUGLASVILLE,Douglas,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,101262,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,171,56,227,36,73,109,2.0,3.3,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2020-09-01,N,DOUGLAS,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37012023,3701,2023,GA0480100,GA0480100,,N,N,,I,DOUGLASVILLE,DOUGLASVILLE PD,Douglasville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,39657,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,81,4,85,13,14,27,2.4,2.8,2018-01-01,2019-07-01,2019-07-01,2019-09-01,2019-08-01,2019-09-01,N,DOUGLAS,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37022023,3702,2023,GA0490000,GA0490000,,N,N,,I,EARLY,EARLY CO SO BLAKELY,Early,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,4993,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,11,6,17,2,13,15,2.6,6.4,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,EARLY,Not Specified,Y,Y,Y
37032023,3703,2023,GA0490100,GA0490100,,N,N,,I,BLAKELY,BLAKELY PD,Blakely,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,5186,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,3,2,5,1.9,2.3,2018-01-01,2019-07-01,2019-07-01,2019-10-01,2019-10-01,2019-10-01,N,EARLY,Not Specified,Y,Y,Y
37052023,3705,2023,GA0500000,GA0500000,,N,N,,I,ECHOLS,ECHOLS CO SO STATENVILLE,Echols,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,3676,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,7,0,7,2,1,3,2.4,2.7,2018-01-01,2018-11-01,2018-11-01,2019-03-01,2019-03-01,2019-03-01,N,ECHOLS,"Valdosta, GA",Y,Y,Y
37062023,3706,2023,GA0510000,GA0510000,,N,N,,I,EFFINGHAM,EFFINGHAM CO SO SPRINGFIELD,Effingham,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,53763,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,69,18,87,17,45,62,1.6,2.8,2018-01-01,2019-10-01,2019-10-01,2020-09-01,2020-05-01,2020-05-01,N,EFFINGHAM,"Savannah, GA",Y,Y,Y
37072023,3707,2023,GA0510100,GA0510100,,N,N,,I,GUYTON,GUYTON PD,Guyton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3003,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,1,8,0,1,1,2.3,3.0,2018-01-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,EFFINGHAM,"Savannah, GA",Y,Y,Y
37082023,3708,2023,GA0510200,GA0510200,,N,N,,I,RINCON,RINCON PD,Rincon,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,11366,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,0,19,2,2,4,1.8,2.0,2018-01-01,2019-06-01,2019-06-01,2019-08-01,2019-08-01,2019-08-01,N,EFFINGHAM,"Savannah, GA",Y,Y,Y
37092023,3709,2023,GA0510300,GA0510300,,N,N,,I,SPRINGFIELD,SPRINGFIELD PD,Springfield,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,3074,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,2,1,3,2.9,3.3,2018-01-01,2019-08-01,2019-08-01,2020-01-01,2020-01-01,2020-01-01,N,EFFINGHAM,"Savannah, GA",Y,Y,Y
37102023,3710,2023,GA0520000,GA0520000,,N,N,,I,ELBERT,ELBERT CO SO ELBERTON,Elbert,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,15059,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,27,4,31,2,21,23,1.9,3.6,2018-01-01,2018-01-01,2018-01-01,2020-11-01,2020-11-01,2020-11-01,N,ELBERT,Not Specified,Y,Y,Y
37112023,3711,2023,GA0520100,GA0520100,,N,N,,I,ELBERTON,ELBERTON PD,Elberton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,4868,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,2,16,4,0,4,3.7,4.1,2018-01-01,2018-11-01,2018-11-01,2019-03-01,2019-03-01,2019-03-01,N,ELBERT,Not Specified,Y,Y,Y
37142023,3714,2023,GA0530100,GA0530100,,N,N,,I,SWAINSBORO,SWAINSBORO,Swainsboro,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,7594,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,0,19,5,2,7,3.2,3.4,2018-01-01,2019-08-01,2019-08-01,2020-05-01,2020-05-01,2020-05-01,N,EMANUEL,Not Specified,Y,Y,Y
37152023,3715,2023,GA0530300,GA0530300,,N,N,,I,TWIN CITY,TWIN CITY,Twin City,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,1660,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2020-07-01,2020-07-01,2020-12-01,2020-12-01,2020-12-01,N,EMANUEL,Not Specified,Y,Y,Y
37192023,3719,2023,GA0540100,GA0540100,,N,N,,I,CLAXTON,CLAXTON PD,Claxton,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,2447,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,2,5,7,4.5,6.5,2018-01-01,2018-12-01,2018-12-01,2019-06-01,2019-06-01,2019-06-01,N,EVANS,Not Specified,Y,Y,Y
37202023,3720,2023,GA0540200,GA0540200,,N,N,,I,HAGAN,HAGAN PD,Hagan,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,935,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2018-01-01,2020-01-01,2020-01-01,,,,N,EVANS,Not Specified,Y,Y,Y
37212023,3721,2023,GA0550000,GA0550000,,N,N,,I,FANNIN,FANNIN CO SO BLUE RIDGE,Fannin,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,24730,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,35,14,49,3,14,17,1.5,2.7,2018-01-01,2019-10-01,2019-10-01,2019-11-01,2019-11-01,2019-11-01,N,FANNIN,Not Specified,Y,Y,Y
37252023,3725,2023,GA0560000,GA0560000,,N,N,,I,FAYETTE,FAYETTE CO SO FAYETTEVILLE,Fayette,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,County,55358,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,113,30,143,31,40,71,2.6,3.9,2018-01-01,2019-10-01,2019-10-01,2019-10-01,2019-10-01,2019-10-01,N,FAYETTE,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37262023,3726,2023,GA0560100,GA0560100,,N,N,,I,FAYETTEVILLE,FAYETTEVILLE PD,Fayetteville,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,20032,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,41,0,41,9,7,16,2.5,2.8,2018-01-01,2019-08-01,2019-08-01,2020-03-01,2019-11-01,2020-03-01,N,FAYETTE,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
37272023,3727,2023,GA0560200,GA0560200,,N,N,,I,PEACHTREE CITY,PEACHTREE CITY PD,Peachtree City,,A,13,Georgia,GA,GA,5,South Atlantic,3,South,Region III,City,40173,23363,GAUCR0001,Georgia Bureau of Investigation Georgia Crime Information Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,52,0,52,9,5,14,1.5,1.6,2018-01-01,2019-11-01,2019-11-01,2020-08-01,2020-05-01,2020-05-01,N,FAYETTE,"Atlanta-Sandy Springs-Roswell, GA",Y,Y,Y
